위도,경도,서식지(최단거리),생태통로(최단거리),하천(최단거리),서식지 개수(5km),생태통로 개수(5km),하천 개수(5km),발생건수(5km),평균 총차량수,평균 속도,기울기
37.27307440577861,126.9852625237894,27.244974280452425,4.984210206831684,0.0019802822237434,0,1,23,105,16346.422619047618,76.88017857142857,1.456535
34.93397574203358,127.54513303858243,20.8234446384554,6.904311845911835,0.3605022342460859,0,0,0,23,3822.379032258064,95.35129032258064,3.89778
37.32170667342067,126.94582054581927,28.334919955884644,1.8830669123138184,0.0150843242256621,0,2,14,79,16346.422619047618,76.88017857142857,1.456535
37.51705705118489,127.65807906143986,1.6376761363644712,17.36359871440592,0.3065897878724365,49,0,0,6,2500.8467741935483,94.73879032258064,0.641449
37.51783476335852,127.65963444322442,1.7423921933909532,17.470930167536007,0.3082088852619701,49,0,0,6,2500.8467741935483,94.73879032258064,0.641449
36.99771360389116,126.68454936220476,1.4398928472174897,14.011533756423482,0.3686733690955648,12,0,0,27,5055.854838709677,80.72548387096775,0.296212
37.6322835895624,127.14643104605877,1.6199905883243535,3.2159647780135128,0.3204973835943567,33,2,0,85,18600.41610738255,65.79228187919463,0.608342
36.4806479967882,127.29347698782595,0.94699022664717,3.129372066576737,0.2345201011591912,42,7,0,35,8882.475806451614,89.3891935483871,2.1032082
37.57859353226569,127.02763862022576,7.122181984779737,3.0471277181609886,0.2247938781861062,0,3,0,196,16958.184300341298,70.60276450511944,2.380524
37.57242744382456,127.01805639794964,8.008567146057745,3.037946160641781,0.2140899395861863,0,2,0,188,16958.184300341298,70.60276450511944,2.380524
35.08985256168775,126.28527593016102,1.6766174496272257,24.86722544414409,0.5815882472204532,91,0,0,2,328.68548387096774,100.95685483870966,0.989973
36.47250979484977,127.2771176699624,1.1975431243652204,1.832527555762591,0.2330226179213746,56,6,0,39,8882.475806451614,89.3891935483871,2.1032082
37.090817002433184,126.88688827796756,10.835524941466293,7.340272676620997,0.1761815140824185,0,0,0,56,12151.211206896553,88.70418103448276,0.215772
35.00020654176786,126.88369368853957,16.470244037964463,16.154048010936183,0.0196443883402125,0,0,8,3,9981.5625,90.783125,2.610233
35.85752806509176,128.80618385628918,26.96834925248137,13.666879777226724,0.0068515148933981,0,0,0,21,6113.507575757576,99.82219696969696,0.409237
35.85688924898111,128.80601722345816,26.89577872503204,13.739463136329872,0.00745951960123,0,0,0,21,6113.507575757576,99.82219696969696,0.409237
35.85038998471606,128.80407314664458,26.153512649790738,14.483070707353134,0.0068075911352093,0,0,0,22,6113.507575757576,99.82219696969696,0.409237
35.842502092112234,128.8072119636633,25.315470090667016,15.279088833933995,0.001311445235283,0,0,0,19,6113.507575757576,99.82219696969696,0.409237
35.84158554427088,128.8077397177315,25.207849214072585,15.36961786911544,0.0022682412548438,0,0,0,18,6113.507575757576,99.82219696969696,0.409237
35.83766938938096,128.81021181819722,24.745862778537028,15.75614098403666,0.0063742003665819,0,0,0,18,6113.507575757576,99.82219696969696,0.409237
35.32447144738753,126.75689198821502,2.3755201033094258,7.783744691906571,0.200488018902149,71,0,0,5,3554.875,93.0925,3.933332
37.46452530389859,127.09419094934655,13.844722900465213,3.542453666754396,0.1475739285080247,0,4,0,76,16205.80975609756,76.71112195121951,0.69298
37.588731142175895,127.02527744936596,6.088132201636059,3.5904926777817674,0.2315130206071601,0,3,0,195,16958.184300341298,70.60276450511944,2.380524
35.56420988557732,129.23770723591056,1.509052815049138,6.17049519504963,0.3889273855926145,59,0,0,50,7816.231182795699,90.42806451612904,0.22545
37.43788623873707,126.90468238607136,22.261627147953785,1.27352152092119,0.0398989702730207,0,5,2,75,14199.283333333333,85.23400000000001,4.967204
36.64071449391481,127.42926508232894,1.720935674119899,3.543192231444656,0.0466814142799219,21,6,0,35,10499.606557377048,88.33830601092896,1.717451
37.5007354933366,126.67000906774778,16.91565861506849,1.7501090291291383,0.1277073710033111,0,1,0,85,20903.0125,72.99420833333333,0.536771
37.53617680058278,126.73652935193032,15.395371949505094,2.7739580446755947,0.1042557969495677,0,1,0,97,17767.28813559322,73.58266949152542,0.233022
37.18889173891779,127.07156206726894,21.71889250461477,3.842319391293123,0.0620498785007904,0,4,0,71,17253.983870967742,82.29299999999999,0.660004
37.6890754835966,126.77468796049725,1.1714173968685198,1.0430359708102857,0.2372152466666028,11,1,0,64,14339.407258064515,70.47564516129032,0.180927
37.27761016986399,127.45543899638608,12.54568351717156,15.059284480097451,0.0023843359529254,0,0,1,19,10437.181451612903,86.93141129032257,2.833744
37.47987617208793,126.6275693525806,17.88883447656331,6.040544866454935,0.1522594718820992,0,0,0,46,20903.0125,72.99420833333333,0.536771
36.770858914411065,127.06471325059574,1.4130569489770817,3.305780469210046,0.2489460030746129,20,2,0,75,11806.2265625,92.829140625,1.359001
37.31859813566551,127.067780998046,18.413863610252506,2.546710321305985,0.0167996170649599,0,10,26,72,19691.63754045308,71.15938511326861,0.151187
36.2108853425512,129.3515666703756,7.058417203159371,20.004982697714045,0.2804747634933719,0,0,0,6,2114.8870967741937,58.04838709677419,2.631725
35.01475153186222,127.97381291258957,0.3774257313399515,10.372844638237154,0.1253191500771115,74,0,0,6,9111.907258064515,94.94375,0.184388
35.989481017166725,127.08292705886802,4.183951075301998,2.678040334305639,0.0025733643675929,6,2,11,2,10467.0,87.03149425287356,0.119738
37.681906477013705,126.59484466066732,0.5910297589239454,16.69342219577959,0.066299271528426,37,0,0,51,20903.0125,72.99420833333333,0.536771
35.15558735301528,129.02115560297085,3.883795297690162,6.803057411874684,0.0853360957248235,9,0,0,35,14662.55376344086,77.83913978494624,0.0670092
37.63941941517858,127.0259148234496,1.5634923066472253,1.6784350592616804,0.2745930093488615,7,5,0,120,18600.41610738255,65.79228187919463,0.608342
36.71248330379279,127.4118203163639,1.867671281868719,0.6694992092789985,0.0135891975066,46,5,2,23,8590.915966386554,96.36663865546218,0.688696
36.88371393463042,127.48353083145454,1.8490293456880684,7.348811505106675,0.0028842354442939,36,0,1,13,8321.233870967742,88.44911290322581,0.522334
36.89465715451422,127.488891117143,1.2971932814459974,6.460286049053514,0.0116316023481023,34,0,3,11,8321.233870967742,88.44911290322581,0.522334
36.91565487939272,127.50327802604389,0.5293701829303862,5.558875913283223,0.0254155936637277,35,0,5,39,8321.233870967742,88.44911290322581,0.522334
37.3587893124894,127.15724338556096,9.344022272943032,1.3397027197381464,0.1039487869279832,0,2,0,57,14254.793548387095,84.74567741935483,1.369636
37.39939638177943,127.20657076646404,4.160389220683055,1.42857370323636,0.1678378841727315,1,3,0,48,17317.427419354837,80.66725806451613,3.11532
36.94045748322493,127.50580485823129,1.0984380748176918,4.749531574400553,0.0005176152750016,26,1,5,51,8321.233870967742,88.44911290322581,0.522334
36.938291205165385,127.51274869456792,0.5779344388939991,5.391721384741764,0.0023336867215531,17,0,5,50,8321.233870967742,88.44911290322581,0.522334
37.62864372636349,127.06854986027427,1.8482104508748944,2.7624298990962948,0.2894182340873047,17,4,0,124,18600.41610738255,65.79228187919463,0.608342
36.93668032426627,127.5146929972024,0.3857814427835986,5.589876203827291,0.0038452499781444,17,0,5,50,8321.233870967742,88.44911290322581,0.522334
36.94781827577739,127.5370794121744,2.23030431672761,6.372976750514968,0.0083990359606824,43,0,0,48,8321.233870967742,88.44911290322581,0.522334
36.94579077456021,127.538801525905,2.145443887258506,6.36135926603315,0.0064602553280439,43,0,0,48,8321.233870967742,88.44911290322581,0.522334
37.36459010036317,126.93218177623363,28.55372089973276,4.7798101658874215,0.0553791245806921,0,1,0,79,16346.422619047618,76.88017857142857,1.456535
37.41095160407872,127.26539805173486,0.3092642657101574,3.153114552452412,0.2225745222338702,21,1,0,50,13897.266129032258,83.16540322580644,0.553929
37.40614662880412,127.26517598888168,0.6363122881100188,2.948472047785544,0.2198884657364326,20,1,0,50,13897.266129032258,83.16540322580644,0.553929
35.18932336125754,126.90490914840984,1.4821278406682163,15.28995742856784,0.0763395891996045,19,0,0,26,6381.577380952381,90.1785119047619,0.001534
35.19373388587294,128.16890097224194,1.0470422959335075,2.8531912703373163,0.0190778236505473,30,1,9,5,9111.907258064515,94.94375,0.184388
37.71959840099741,126.71169326014336,2.6407583151427865,7.540898538988093,0.1889928480952238,52,0,0,23,14339.407258064515,70.47564516129032,0.180927
37.307434014815854,127.13355270200243,14.30848090074455,5.561888475414661,0.0589306695463454,0,0,0,87,14254.793548387095,84.74567741935483,1.369636
35.237940056658594,129.09028575727433,2.688116513141403,4.630612145607575,0.066558952846818,19,2,0,41,11566.645161290322,96.02080645161293,3.15276
37.10943468343357,127.3769513976834,14.33596675146941,4.62812213878825,0.0428186149595529,0,3,3,23,14843.125,81.3575,0.422686
37.10904583862318,127.37678475817496,14.290600241105183,4.585434554337606,0.0424011520269875,0,3,3,23,14843.125,81.3575,0.422686
37.06507567710675,127.1966089870474,8.881015406489587,5.40360248825948,0.0740180672333613,0,0,0,35,14789.048148148147,86.15759259259261,1.293015
37.661195186721805,127.06174403307492,1.8592702027359125,0.855208242050875,0.3118982229926371,41,5,0,91,18600.41610738255,65.79228187919463,0.608342
35.66481074964446,129.32430736338674,6.293864086454405,6.653762290796562,0.3406876784559434,0,0,0,15,7816.231182795699,90.42806451612904,0.22545
37.49146452649467,126.98692285300554,17.420039305368544,2.071570103013902,0.1326341009099691,0,4,0,100,14199.283333333333,85.23400000000001,4.967204
37.081436835303,127.308736566415,9.428563723087418,6.0198833256043045,0.0594783928517834,0,0,0,21,14843.125,81.3575,0.422686
37.08624182532786,127.30965300857774,9.968744334653987,6.125532689442919,0.0598815389532361,0,0,0,20,14843.125,81.3575,0.422686
37.08760277708836,127.30995849609609,10.122481015282936,6.160019819362357,0.0600243001358852,0,0,0,20,14843.125,81.3575,0.422686
37.10268429655624,127.31070799690262,11.786400896254976,6.536090964358458,0.0658864687837296,0,0,0,23,14843.125,81.3575,0.422686
37.105739508599584,127.31217999022712,12.142885592284436,6.186201794021838,0.0663366089271972,0,0,0,24,14843.125,81.3575,0.422686
37.159733133570526,127.3215386646866,18.20194998981001,3.1293508903533134,0.1023372650070894,0,2,0,33,14843.125,81.3575,0.422686
37.11553619705,126.88533218711406,13.571732454978813,4.982385423428308,0.157354346675406,0,1,0,52,12151.211206896553,88.70418103448276,0.215772
35.427086268298005,129.18874348111223,0.5172494377499274,6.454228648539278,0.2676601034887024,29,0,0,22,11566.645161290322,96.02080645161293,3.15276
35.42755841848903,129.18788243713297,0.4238147024464303,6.447594444133429,0.2678397701642612,29,0,0,21,11566.645161290322,96.02080645161293,3.15276
35.43086334482032,129.175244636014,0.8304713889907238,6.440357533451909,0.2673747351309247,35,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.43139102195484,129.1732170328478,1.0201332142979536,6.284927125766277,0.2673569911077364,36,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.43144627015898,129.1573018522007,1.5681445120868764,5.567484711885352,0.2637817795161382,37,0,0,19,11566.645161290322,96.02080645161293,3.15276
35.44130640436012,129.1672173137669,1.993534010317264,5.075435322966633,0.275530054471906,36,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.441917484799745,129.1694115358459,1.889647400269028,5.147084220196255,0.2766302484169629,36,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.43894573483944,129.17582768667566,1.25401921257126,5.77822779658051,0.2753290687858818,37,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.43772365324558,129.17563329490804,1.1619695411095436,5.867935700270397,0.2740982801067468,35,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.433807481560706,129.1773554667327,0.7587857734187136,6.300597836214435,0.2707743820135199,34,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.43239099580116,129.17807766144608,0.6250692162161707,6.463799678632852,0.2696057521189952,33,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.43075232823198,129.17954979234335,0.4423078188675029,6.574699228940573,0.2684360394702854,31,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.42966914747759,129.18085525647203,0.3203924204954914,6.600174525577922,0.2677643238065186,30,0,0,20,11566.645161290322,96.02080645161293,3.15276
35.429446957267224,129.1811607897461,0.2977058293369158,6.603920003471691,0.2676384376669156,30,0,0,20,11566.645161290322,96.02080645161293,3.15276
37.278933429381446,126.90857536941913,31.83955274223456,0.9082056137029676,0.0299390213337632,0,2,9,49,16346.422619047618,76.88017857142857,1.456535
37.04805629417331,127.544825813377,6.867077061465914,9.25540182539818,0.0120251925459323,0,0,0,17,7847.576923076923,94.66717948717948,2.01259
36.39034702494556,126.93887460625388,0.7645442984721293,3.1339378580286854,0.2441542084153696,77,1,0,6,7489.274193548387,94.1433064516129,5.180203
36.91719496102316,126.64880502569495,0.6445498146918309,8.589647953417648,0.4524232944112487,48,0,0,76,5055.854838709677,80.72548387096775,0.296212
36.80856761836328,126.55648357977864,1.9377769530365088,5.322122254061342,0.5949820976411427,54,0,0,23,4004.621052631579,88.69157894736841,0.240604
36.88946393448085,127.52163810853604,1.5919872762925669,8.70417558296566,0.0235006295810396,58,0,1,18,8321.233870967742,88.44911290322581,0.522334
37.622086172306666,126.91403735561695,2.169808055937416,0.8149517076045083,0.1979014307732641,4,2,0,43,20747.072580645163,71.54891129032256,0.890836
37.18036144530364,126.87333154904546,20.770425828795155,5.063923214812951,0.1065090321301819,0,0,0,75,16346.422619047618,76.88017857142857,1.456535
37.29993384458184,127.07369761772568,19.01120327017332,1.272020874491618,0.0067533524292035,0,10,20,93,19691.63754045308,71.15938511326861,0.151187
35.47001558736537,128.65184812120694,0.7528087073505634,14.75746782991654,0.2965392748503835,43,0,0,2,15857.32258064516,81.28104838709677,2.99268
35.48654278286074,128.72589626897684,1.8089523106176109,9.730018416214486,0.3493896885859424,41,0,0,5,7286.516129032258,90.7525,1.094601
36.77763616441904,127.08104482140016,0.8151940868046307,1.6742315157620593,0.2359979676704137,24,4,0,90,11806.2265625,92.829140625,1.359001
36.55474448676669,128.4934157028299,1.44005462626716,7.662570012021585,0.4510003571073552,50,0,0,4,5343.304347826087,100.31510869565216,1.36416
35.22685855327878,129.11822790402897,2.0194128955932564,3.0223494955710275,0.0555677013980888,19,1,0,46,11566.645161290322,96.02080645161293,3.15276
37.216527034880414,127.0583681257665,24.729393748357417,4.285243504031294,0.0374539082744749,0,1,5,90,19505.29718875502,77.67385542168675,0.55276
37.68369506855733,128.67394791462186,2.8465832594856533,7.59283893502026,0.8551143842902718,167,0,0,4,7196.387096774193,95.58983870967742,0.50261
36.34000096333622,127.44552182734056,3.3801690639237654,1.3713639175169283,0.1012608506739643,9,2,0,43,12352.604838709678,80.59806451612903,0.81102
35.306271339175154,127.90220082611457,0.6751995938028102,10.79284417436109,0.0810169181295902,38,0,0,1,6827.459677419355,95.94298387096777,0.517533
36.79062910522009,126.77124105823586,3.230258736477569,14.18391286301222,0.4511824296686766,20,0,0,26,6143.943548387097,90.56959677419354,0.595235
37.105403329816845,127.15269543848292,14.0236691547531,6.1770103032248524,0.1126490057853948,0,0,0,94,17626.584210526315,85.00994736842105,0.09761
37.1050144565286,127.15094561889312,14.03071186906702,6.020406021699427,0.1126062894183235,0,0,0,92,17626.584210526315,85.00994736842105,0.09761
37.46207362840954,126.67489856211556,21.06811155808218,4.703766896968226,0.1018741890256712,0,1,0,113,20903.0125,72.99420833333333,0.536771
37.6189991975708,126.69022598707926,5.65061154713925,8.15848945010432,0.161886181243572,0,0,0,65,14339.407258064515,70.47564516129032,0.180927
37.58678676975515,127.01616728271377,6.571370368877146,4.085944246088914,0.2247059175393777,0,3,0,185,16958.184300341298,70.60276450511944,2.380524
35.070430647266484,129.017852706277,1.055596394050198,8.203900105800244,0.1343718556866251,11,0,0,18,14662.55376344086,77.83913978494624,0.0670092
37.18701173613312,127.54743269526008,21.64179422438429,5.936292500738989,0.045814667109048,0,0,0,24,12760.680555555557,90.34083333333336,0.489801
37.62047135908616,126.69689196013776,5.512516131428827,8.22755509438786,0.1683389288752919,2,0,0,61,14339.407258064515,70.47564516129032,0.180927
37.17622628645992,127.05359194426087,20.242355649784685,1.9585104029544536,0.0593187218152583,0,1,0,82,17253.983870967742,82.29299999999999,0.660004
37.69235236546093,126.74707945822468,3.219983607518616,3.4282324355377995,0.2181345575222118,14,1,0,58,14339.407258064515,70.47564516129032,0.180927
37.63294863460533,127.06182817033574,1.6640359439418957,2.0011945150279584,0.2887758769459487,18,5,0,130,18600.41610738255,65.79228187919463,0.608342
37.509484016058416,126.64695551911429,15.278856790680525,3.8440862274404544,0.1510549793221485,0,1,0,55,20903.0125,72.99420833333333,0.536771
37.03198493410078,126.55419997019716,4.431939427228613,3.8982064129347473,0.4188881095138695,2,1,0,45,4004.621052631579,88.69157894736841,0.240604
36.99812282703334,127.812884735459,2.450556486165136,1.231012730686455,0.006067708338437,28,3,83,6,5171.459677419355,107.61024193548388,1.04554
36.75441398873186,126.92572711740728,1.7137836047311443,12.460909762627995,0.3452523860732223,23,0,0,21,6143.943548387097,90.56959677419354,0.595235
36.67936719150445,126.90823085306027,0.4578276418797436,7.293882003918592,0.4121647407448395,45,0,0,7,6143.943548387097,90.56959677419354,0.595235
35.16396860350333,128.66218889304386,2.016898643438465,3.42103875023764,0.3275395899732811,55,2,0,18,14158.399193548386,90.5441129032258,0.381007
37.52521425026071,127.19823463665468,5.486815563471944,1.7741036542937894,0.2578718878016104,0,1,0,55,18600.41610738255,65.79228187919463,0.608342
36.34438880058904,127.41627450670134,4.996581020991145,3.957766474156285,0.0895787053586543,1,2,0,68,14506.10752688172,88.46763440860215,2.788625
37.61183408750274,126.7283613486538,7.061625681352052,7.108867285539404,0.1739257869117136,0,0,0,74,14339.407258064515,70.47564516129032,0.180927
35.19733902658116,127.85923553352792,1.038835097743019,21.706161403825178,0.0709639562326539,8,0,0,7,6827.459677419355,95.94298387096777,0.517533
35.197894581109,127.86287406543887,0.7679571864779023,21.663802274725985,0.0672922695986209,12,0,0,7,6827.459677419355,95.94298387096777,0.517533
36.45182097108498,127.45174037900448,0.7156613200330179,1.9699771866060007,0.1800627661953467,37,1,0,14,14506.10752688172,88.46763440860215,2.788625
36.45407068706446,127.45099038883896,0.7181606853326117,1.730408223082108,0.1788672130694926,37,1,0,14,14506.10752688172,88.46763440860215,2.788625
37.65511259309117,127.0616053327083,2.092732993887144,1.5310282674449065,0.306758954253471,36,6,0,98,18600.41610738255,65.79228187919463,0.608342
36.10429904458764,126.99473800015215,0.9769494431627443,8.080176912631094,0.0086436383563964,35,0,13,1,9667.32258064516,92.54064516129031,1.00253
37.466212345302985,126.69359106590214,21.270023773334824,4.073406655126825,0.0878344046080445,0,1,0,117,20903.0125,72.99420833333333,0.536771
37.24891525133387,127.23868304881884,15.083290824855007,1.5401944326281738,0.1684555579184742,0,1,0,39,14254.793548387095,84.74567741935483,1.369636
35.3016407688708,126.75328179643404,1.661428929739882,6.93504907675608,0.1972015621772513,64,0,0,5,3554.875,93.0925,3.933332
35.885855238645874,128.65739152713869,29.6024028917022,12.490059522125335,0.002499893684993,0,0,0,28,16279.33116883117,86.38597402597402,0.685727
36.48563879823024,128.34107110167452,1.875913516708019,5.353549902995996,0.4375785764444009,41,0,0,3,10930.712765957447,91.23234042553192,1.203288
37.40667967093288,127.55531447564256,2.686377745784872,10.891232025651796,0.1558228196953616,12,0,0,19,3452.494623655914,96.48903225806453,1.664684
37.41506568805264,127.45487953185238,1.1114872633430308,16.313386157673577,0.1259485335053343,34,0,0,12,2500.8467741935483,94.73879032258064,0.641449
37.4127326009607,127.45285201834312,1.3354442575758605,16.586671090622794,0.1236019228463698,34,0,0,13,2500.8467741935483,94.73879032258064,0.641449
36.96038630176261,126.76990321902646,1.002494993370947,18.369968868812904,0.3473473256115944,32,0,0,27,12151.211206896553,88.70418103448276,0.215772
36.07554713460089,126.68596278108792,1.062926588314799,9.676906259520234,0.0860412083677357,36,0,0,7,6183.33870967742,98.3775806451613,0.849986
36.9425277368113,126.79151272587674,1.7846091566577955,18.50131015204266,0.352404645488805,33,0,0,22,12151.211206896553,88.70418103448276,0.215772
35.09482697633879,128.06152479329316,2.120547679181564,6.254879701674628,0.0117914801368986,46,0,2,7,9111.907258064515,94.94375,0.184388
35.0976877500803,128.06155249268556,1.8051248382388,6.032191626817846,0.0090063717445366,44,0,2,8,9111.907258064515,94.94375,0.184388
35.898101033024616,128.51007175711814,31.874952804965424,16.750487037571737,0.0040634790839398,0,0,6,12,14335.90322580645,88.24693548387097,2.410853
34.995898743308736,126.72054255165342,16.364488026549978,9.676589421763511,0.1592197402319113,0,0,0,4,9981.5625,90.783125,2.610233
37.17239916397338,127.37092241270928,20.68992161240433,2.8889529398446783,0.1046123257443698,0,1,0,29,14843.125,81.3575,0.422686
37.17345459763389,127.37125568372484,20.81019997761108,3.0055338859415093,0.1056808928512588,0,1,0,29,14843.125,81.3575,0.422686
37.178259555865935,127.37045006929732,21.287445078151944,3.451401885146871,0.1104508149385558,0,1,0,27,14843.125,81.3575,0.422686
37.18203694095365,127.37403294816156,21.79060299740736,3.965976612460484,0.114401349998152,0,1,0,26,14843.125,81.3575,0.422686
37.1830368323718,127.3747272968932,21.91618558200533,4.092843615840692,0.1141304635580579,0,1,0,27,14843.125,81.3575,0.422686
34.99203810335764,126.72134812685393,16.78604916339353,9.493884927439993,0.1559550684940101,0,0,0,3,9981.5625,90.783125,2.610233
37.60070170162843,127.01408375450612,5.283796993672993,2.9081235767703264,0.2352538170737566,0,1,0,180,18600.41610738255,65.79228187919463,0.608342
37.61214715464694,127.14634830126758,3.720654373507386,2.7894523247632472,0.3022050181164245,13,2,0,90,18600.41610738255,65.79228187919463,0.608342
35.09989935623531,129.01537990209926,0.4702667599003624,6.782566068176304,0.1153990447285545,19,0,0,22,14662.55376344086,77.83913978494624,0.0670092
35.103537193737985,128.98191069912443,1.515408345309764,3.714967141345839,0.1410603296494982,29,1,0,26,14662.55376344086,77.83913978494624,0.0670092
37.590397516024375,127.02033343959312,6.059464273007043,3.5664346948107326,0.2300358627608752,0,3,0,189,16958.184300341298,70.60276450511944,2.380524
37.38886379570724,126.86929832658736,27.839561877564567,5.119579991604861,0.0142959558882277,0,0,5,35,18994.12365591398,82.52962365591398,0.263164
37.6190605692861,127.01386102829,3.7286897710306097,2.017545907244743,0.2509374261707188,6,4,0,119,18600.41610738255,65.79228187919463,0.608342
37.25038348119782,127.02767570841962,25.55567767100662,4.329222238423552,0.006772265623243,0,5,10,100,19691.63754045308,71.15938511326861,0.151187
37.22874780992085,127.06042313783436,25.00721106235176,4.526599616469293,0.0334392958363135,0,1,7,100,19505.29718875502,77.67385542168675,0.55276
37.49682208277588,126.82560509897624,17.01383425508432,1.046165240355326,0.0470370756314164,0,3,0,112,20747.072580645163,71.54891129032256,0.890836
37.53348551057801,126.89415292844012,11.638358056261984,4.211606301620514,0.1106552922070882,0,4,0,146,20747.072580645163,71.54891129032256,0.890836
37.10456596386126,126.92221780216089,12.93803763583152,5.285528242033202,0.1460322166806202,0,0,0,45,12151.211206896553,88.70418103448276,0.215772
37.38883797055998,126.97784331400938,24.33292762893412,1.5869979405589971,0.0615103894257612,0,1,0,74,14199.283333333333,85.23400000000001,4.967204
37.58159296722655,127.01663960741368,7.0896109960549145,3.956449078051416,0.2206944218586838,0,3,0,187,16958.184300341298,70.60276450511944,2.380524
37.074215129802,127.28898868057485,8.468664190487138,7.56223368887461,0.0779177597491846,0,0,0,15,14789.048148148147,86.15759259259261,1.293015
37.539481917192965,126.7345294541774,14.99473926962793,2.4684632353110563,0.1080980714494241,0,1,0,95,17767.28813559322,73.58266949152542,0.233022
37.54125949795194,126.73564040668091,14.82952694983726,2.503024199739229,0.1088660408776745,0,1,0,93,19390.83501683501,54.05380471380471,0.360742
37.286771398033565,127.21846171208952,11.4854727243723,5.442147584610757,0.1423605001512774,0,0,0,52,14254.793548387095,84.74567741935483,1.369636
37.4570226259377,126.89518277113126,20.133968374826704,2.38258799896995,0.0565346125465208,0,5,0,101,18994.12365591398,82.52962365591398,0.263164
36.216311368364224,126.87991269419464,1.3669783922079723,8.629636489744719,0.0988612632551898,34,0,0,6,3871.032258064516,98.15169354838709,1.652214
